no,name,year,cc,distance,color,gear,fuel,option,seat,flooding,insurance,release,price
10,기아 올 뉴 K7 3.3 GDi 노블레스 스페셜,2016,3342,83000,검정색,자동,가솔린,54,5,0,0,3920,1990
300,기아 올 뉴 카니발 2.2 디젤 9인승 프레스티지,2017,2199,56000,진주색,자동,디젤,39,9,0,0,3340,1990
336,기아 올 뉴 카니발 2.2 디젤 9인승 럭셔리,2016,2199,78941,검정색,자동,디젤,33,9,0,1,2990,1990
148,기아 올 뉴 카니발 2.2 디젤 9인승 프레스티지,2017,2199,56000,진주색,자동,디젤,39,9,0,0,3340,1990
187,기아 올 뉴 카니발 2.2 디젤 9인승 럭셔리,2016,2199,78941,검정색,자동,디젤,33,9,0,1,2990,1990
13,기아 올 뉴 K7 3.3 GDi 노블레스 스페셜,2016,3342,110800,진회색,자동,가솔린,61,5,0,0,3920,1990
38,현대 코나 1.6 T-GDi 2WD 프리미엄,2018,1591,7669,청색,자동,가솔린,35,5,0,0,2381,1990
33,기아 올 뉴 K7 2.4 GDi 프레스티지,2016,2359,60150,검정색,자동,가솔린,29,5,0,1,3090,1990
22,BMW 7시리즈 750Li xDrive,2012,4395,166000,은색,자동,가솔린,0,5,0,10,17730,1980
168,현대 베뉴 G1.6 모던,2020,1598,3945,검정색,자동,가솔린,23,5,0,3,1799,1980
540,현대 그랜져IG 하이브리드 2.4 HEV 프리미엄,2017,2359,136334,검정색,자동,가솔린,44,5,0,2,3723,1980
459,현대 갤로퍼 롱바디 인터쿨러 엑시드 7인승,1994,2476,213000,하늘색,수동,디젤,0,7,0,0,2039,1980
34,기아 더 뉴 쏘렌토 2.0 디젤 2WD 프레스티지,2017,1995,80000,진회색,자동,디젤,34,5,0,0,2985,1980
107,현대 쏘나타 뉴 라이즈 2.0 CVVL 모던,2017,1999,8860,회색,자동,가솔린,42,5,0,0,2730,1980
518,쌍용 G4 렉스턴 2.2 디젤 2WD 럭셔리,2018,2157,49290,검정색,자동,디젤,0,5,0,1,3350,1970
519,르노삼성 XM3 1.6 GTe LE 플러스,2020,1332,1426,흰색,자동,디젤,30,5,0,0,2140,1970
35,현대 그랜져IG 2.2 e-VGT 프리미엄 스페셜,2017,2199,100000,검정색,자동,디젤,44,5,0,1,3700,1970
28,기아 더 뉴 K9 3.3 GDI 프레스티지,2015,3342,118540,검정색,자동,가솔린,43,5,0,1,4990,1970
184,아우디 A7 1세대 3.0 TDI 콰트로 다이내믹,2013,2967,150442,흰색,자동,디젤,41,4,1,5,8900,1970
232,쌍용 렉스턴 스포츠 2.2 디젤 4WD 어드벤처,2018,2157,93323,흰색,자동,디젤,0,5,0,0,2766,1970
272,기아 올 뉴 K3 G1.6 노블레스,2019,1598,13625,흰색,자동,가솔린,31,5,0,0,2199,1970
31,아우디 A7 1세대 3.0 TDI 콰트로 다이내믹,2013,2967,150442,흰색,자동,디젤,41,4,1,5,8900,1970
80,쌍용 렉스턴 스포츠 2.2 디젤 4WD 어드벤처,2018,2157,93323,흰색,자동,디젤,0,5,0,0,2766,1970
120,기아 올 뉴 K3 G1.6 노블레스,2019,1598,13625,흰색,자동,가솔린,31,5,0,0,2199,1970
489,기아 올 뉴 K7 2.2 디젤 리미티드,2017,2199,84000,검정색,자동,디젤,40,5,0,4,3590,1959
287,쌍용 뉴 체어맨W CW700 4트로닉 보우 에디션,2015,3598,101333,검정색,자동,가솔린,52,4,0,0,8442,1950
146,랜드로버 디스커버리3 2.7 TDV6 HSE,2008,2720,107000,기타색상,자동,디젤,23,7,0,4,7060,1950
305,스마트 포투 2세대 포투 카브리오 브라부스 익스클루시브 W451,2015,999,31500,검정색,자동,가솔린,0,2,0,2,5190,1950
461,현대 쏘나타 뉴 라이즈 1.7 e-VGT 프리미엄,2017,1685,19000,진회색,자동,디젤,0,5,0,1,3118,1950
16,아우디 A5 1세대 2.0 TDI 콰트로 스포트백 다이나믹,2014,1968,115149,흰색,자동,디젤,39,5,0,3,6220,1950
36,르노삼성 QM6 2.0 GDe 2WD RE 시그니처,2017,1995,47000,검정색,자동,디젤,41,5,0,2,3050,1950
11,쌍용 베리 뉴 티볼리 1.5 가솔린 2WD V5,2020,1497,8222,흰색,자동,가솔린,32,5,0,0,2193,1950
268,기아 올 뉴 카니발 2.2 디젤 아웃도어 9인승 프레스티지,2016,2199,120000,흰색,자동,디젤,30,9,0,2,3908,1950
116,기아 올 뉴 카니발 2.2 디젤 아웃도어 9인승 프레스티지,2016,2199,120000,흰색,자동,디젤,30,9,0,2,3908,1950
34,기아 올 뉴 쏘렌토 2.0 디젤 2WD 프레스티지,2016,1995,61033,검정색,자동,디젤,36,5,0,0,2985,1950
76,현대 그랜져IG 3.0 GDI 익스클루시브,2017,2999,100001,검정색,자동,가솔린,44,5,0,0,3595,1950
100,아우디 A8 3세대 3.0 TFSI 콰트로,2011,2995,135685,은색,자동,가솔린,1,5,0,5,12320,1950
20,기아 올 뉴 쏘렌토 2.2 디젤 4WD 노블레스 스페셜,2015,2199,80979,진회색,자동,디젤,46,5,0,1,3575,1950
20,기아 올 뉴 쏘렌토 2.2 디젤 4WD 노블레스 스페셜,2015,2199,80979,진회색,자동,디젤,46,5,0,1,3575,1950
199,현대 쏘나타 G2.0 프리미엄 패밀리 DN8,2019,1999,17000,청색,자동,가솔린,36,5,0,1,2798,1940
46,현대 쏘나타 G2.0 프리미엄 패밀리 DN8,2019,1999,17000,청색,자동,가솔린,36,5,0,1,2798,1940
75,기아 K5 2세대 2.0 가솔린 MX 시그니처,2017,1999,35000,흰색,자동,가솔린,46,5,0,0,2925,1940
398,기아 니로 1.6 GDi HEV 노블레스,2016,1580,85132,흰색,자동,가솔린,35,5,0,0,2898,1930
116,기아 니로 1.6 GDi HEV 프레스티지,2018,1580,42417,검정투톤,자동,가솔린,35,5,0,1,2658,1930
277,쌍용 베리 뉴 티볼리 1.5 가솔린 2WD V7,2019,1497,15973,흰색,자동,가솔린,0,5,0,0,2355,1920
125,쌍용 베리 뉴 티볼리 1.5 가솔린 2WD V7,2019,1497,15973,흰색,자동,가솔린,0,5,0,0,2355,1920
11,현대 그랜져IG 2.4 GDI 프리미엄,2016,2359,59000,검정색,자동,가솔린,31,5,0,1,3175,1920
31,BMW 1시리즈 118d 스포츠,2016,1995,63000,검정색,자동,디젤,23,5,0,3,3860,1900
46,르노삼성 SM6 1.6 TCe LE,2019,1618,4202,흰색,자동,가솔린,42,5,0,0,3035,1900
83,아우디 A6 4세대 3.0 TDI 콰트로 다이나믹,2013,3000,90123,흰색,자동,디젤,36,5,0,6,7670,1900
50,미니 쿠퍼 3세대 D 1.5 5도어 하이트림,2015,1496,80000,진청색,자동,디젤,28,5,0,0,3900,1900
2,기아 올 뉴 K7 2.4 GDi 프레스티지,2017,2359,92111,검정투톤,자동,가솔린,45,5,0,1,3090,1900
37,현대 코나 1.6 T-GDi 2WD 프리미엄,2018,1591,6743,주황색,자동,가솔린,27,5,0,0,2381,1900
436,쌍용 렉스턴 스포츠 2.2 디젤 4WD 어드벤처,2018,2157,11881,진회색,자동,디젤,0,5,0,1,2766,1899
292,기아 더 뉴 카니발 2.2 디젤 11인승 프레스티지,2019,2199,67646,흰색,자동,디젤,0,11,0,2,3390,1899
140,기아 더 뉴 카니발 2.2 디젤 11인승 프레스티지,2019,2199,67646,흰색,자동,디젤,0,11,0,2,3390,1899
77,기아 모하비 KV300 4WD 상시4WD,2014,2959,139516,흰색,자동,디젤,39,7,0,2,4625,1899
286,현대 코나 1.6 e-VGT 2WD 프리미엄,2017,1582,37430,흰색,자동,디젤,0,5,0,2,2572,1890
338,기아 니로 1.6 GDi HEV 프레스티지,2018,1580,41048,흰색,자동,가솔린,35,5,0,1,2658,1890
371,현대 코나 1.6 T-GDi 2WD 플럭스 프리미엄 스페셜,2017,1591,43633,검정색,자동,가솔린,44,5,0,0,2631,1890
422,르노삼성 QM6 2.0 dCi 4WD RE,2018,1995,16070,흰색,자동,디젤,40,5,0,2,3310,1890
579,기아 더 뉴 K9 3.3 GDI 이그제큐티브,2015,3342,45332,검정색,자동,가솔린,48,5,0,3,5330,1890
677,BMW X3 2세대 xDrive 20d 하이,2014,1995,134780,흰색,자동,디젤,40,5,0,4,6450,1890
706,아우디 A6 4세대 3.0 TFSI 콰트로,2013,2995,88400,흰색,자동,가솔린,31,5,0,9,6760,1890
711,BMW 3시리즈 320d ED 에디션,2015,1995,97000,흰색,자동,디젤,31,5,0,7,4600,1890
8,현대 뉴 제네시스 G380 익스클루시브 AWD,2014,3778,138000,진회색,자동,가솔린,50,5,0,2,5605,1890
303,쉐보레 더 뉴 말리부 1.6 디젤 LT 프리미엄,2019,1598,27300,흰색,자동,디젤,42,5,0,3,3195,1890
148,현대 싼타페 더 프라임 2.0 디젤 2WD 익스클루시브,2015,1995,45000,갈색,자동,디젤,46,7,0,3,3198,1890
35,현대 뉴 에쿠스 VL 500 프레스티지,2011,5038,92409,검정색,자동,가솔린,47,5,0,3,14300,1890
78,현대 싼타페 더 프라임 2.0 디젤 2WD 익스클루시브 스페셜,2016,1995,110000,흰색,자동,디젤,58,7,0,0,3318,1890
250,현대 뉴 에쿠스 VS 380 모던,2015,3778,120000,검정색,자동,가솔린,41,5,0,4,6783,1890
297,기아 K5 2세대 2.0 가솔린 SX 프레스티지,2016,1999,18000,흰색,자동,가솔린,37,5,0,0,2520,1890
97,현대 뉴 에쿠스 VS 380 모던,2015,3778,120000,검정색,자동,가솔린,41,5,0,4,6783,1890
145,기아 K5 2세대 2.0 가솔린 SX 프레스티지,2016,1999,18000,흰색,자동,가솔린,37,5,0,0,2520,1890
119,현대 LF쏘나타 하이브리드 2.0 HEV 모던,2017,1999,18380,검정색,자동,가솔린,34,5,0,1,3142,1890
27,BMW 5시리즈 528i,2011,2996,168000,흰색,자동,가솔린,40,5,0,11,6790,1890
561,기아 올 뉴 카니발 2.2 디젤 9인승 노블레스,2016,2199,135844,검정색,자동,디젤,41,9,0,0,3705,1870
748,현대 베뉴 G1.6 모던,2019,1598,9430,검정색,자동,가솔린,0,5,0,0,1799,1870
145,BMW 5시리즈 528i,2013,1997,115000,흰색,자동,가솔린,30,5,0,1,6670,1870
7,인피니티 Q50 2.2d 프리미엄,2016,2143,67000,흰색,자동,디젤,35,5,0,0,4480,1870
7,인피니티 Q50 2.2d 프리미엄,2016,2143,67000,흰색,자동,디젤,35,5,0,0,4480,1870
180,쌍용 렉스턴 스포츠 2.2 디젤 2WD 어드벤처,2018,2157,39261,은색,자동,디젤,0,5,0,6,2586,1869
91,기아 더 뉴 쏘렌토 2.0 디젤 2WD 마스터,2018,1995,39282,청색,자동,디젤,52,5,0,1,3514,1860
59,벤츠 A클래스 A200,2016,1595,49915,빨간색,자동,디젤,33,5,0,4,3690,1860
490,기아 올 뉴 K7 3.3 GDi 노블레스 스페셜,2016,3342,74000,진회색,자동,가솔린,52,5,0,1,3920,1859
118,기아 더 뉴 카니발 2.2 디젤 11인승 프레스티지,2018,2199,72950,검정색,자동,디젤,0,11,0,1,3390,1850
332,기아 올 뉴 카니발 2.2 디젤 9인승 프레스티지,2014,2199,127379,흰색,자동,디젤,43,9,0,2,3270,1850
420,르노삼성 QM6 2.0 GDe 2WD RE 시그니처,2019,1997,14540,진회색,자동,가솔린,41,5,0,1,3050,1850
530,현대 그랜져HG 하이브리드 2.4 HEV 프리미엄,2015,2359,56454,검정색,자동,가솔린,0,5,0,0,3709,1850
375,벤츠 S클래스 S400L 하이브리드,2009,3498,179330,검정색,자동,가솔린,34,5,0,6,16790,1850
426,현대 그랜져IG 2.2 e-VGT 프리미엄,2016,2199,106000,검정색,자동,디젤,45,5,0,1,3475,1850
99,르노삼성 QM6 2.0 dCi 2WD RE 시그니처,2017,1995,65000,진회색,자동,디젤,45,5,0,0,3335,1850
101,쉐보레 올 뉴 말리부 1.5 터보 LTZ 프리미엄 세이프티,2017,1490,27700,파란색,자동,가솔린,51,5,0,0,3284,1850
21,기아 스포티지 4세대 1.7 디젤 2WD 노블레스,2017,1685,24000,흰색,자동,디젤,43,5,0,1,2484,1850
6,기아 스포티지 4세대 1.7 디젤 2WD 노블레스,2017,1685,24000,흰색,자동,디젤,43,5,0,1,2484,1850
46,르노삼성 QM6 2.0 dCi 4WD RE 시그니처,2016,1995,54724,회색,자동,디젤,46,5,0,0,3505,1850
76,쉐보레 올 뉴 말리부 2.0 터보 LTZ 프리미엄,2017,1998,20000,검정색,자동,가솔린,46,5,0,4,3308,1850
200,현대 싼타페 더 프라임 2.0 디젤 4WD 익스클루시브,2015,1995,90000,흰색,자동,디젤,41,7,0,0,3408,1850
47,현대 싼타페 더 프라임 2.0 디젤 4WD 익스클루시브,2015,1995,90000,흰색,자동,디젤,41,7,0,0,3408,1850
106,기아 니로 1.6 GDi HEV 프레스티지,2017,1580,51034,흰색,자동,가솔린,33,5,0,0,2658,1850
1,기아 올 뉴 카니발 2.2 디젤 9인승 노블레스,2014,2199,165000,검정색,자동,디젤,53,9,0,3,3630,1850
1,기아 올 뉴 카니발 2.2 디젤 9인승 노블레스,2014,2199,165000,검정색,자동,디젤,53,9,0,3,3630,1850
4,쌍용 코란도 투리스모 2.2 디젤 4WD TX 9인승,2018,2157,47661,청색,자동,디젤,28,9,0,3,3045,1850
719,현대 싼타페 더 프라임 2.0 디젤 2WD 익스클루시브,2015,1995,67507,진회색,자동,디젤,78,7,0,0,3198,1840
315,기아 니로 1.6 GDi HEV 프레스티지,2016,1580,50119,흰색,자동,가솔린,34,5,0,0,2688,1830
318,기아 스포티지 4세대 2.0 디젤 2WD 노블레스,2016,1995,36920,검정색,자동,디젤,42,5,0,1,2601,1830
418,기아 올 뉴 쏘렌토 2.2 디젤 4WD 프레스티지,2015,2199,55311,진회색,자동,디젤,37,5,0,0,3240,1830
314,현대 그랜져IG 3.0 LPi 모던,2016,2999,91000,흰색,자동,LPG,39,5,0,1,2850,1830
317,기아 니로 1.6 GDi HEV 프레스티지,2016,1580,67646,흰색,자동,가솔린,42,5,0,0,2688,1820
330,기아 올 뉴 K3 G1.6 노블레스,2019,1598,20553,흰색,자동,가솔린,48,5,0,0,2199,1820
83,현대 올 뉴 투싼 2.0 E-VGT 2WD 모던,2016,1995,68000,청색,자동,디젤,45,5,0,3,2680,1820
11,기아 올 뉴 K7 하이브리드 2.4 HEV 노블레스,2017,2359,189500,검정색,자동,가솔린,0,5,0,2,4023,1800
45,현대 아반떼AD 1.6 T-GDi 스포츠 익스트림 셀렉션,2017,1591,50822,흰색,자동,가솔린,0,5,0,6,2415,1800
200,미니 쿠퍼 3세대 1.5,2016,1499,23000,진청색,자동,가솔린,20,4,0,0,2990,1800
240,BMW 1시리즈 118d 조이,2016,1995,40700,흰색,자동,디젤,30,5,0,2,3590,1800
71,BMW 1시리즈 118d 조이,2016,1995,40700,흰색,자동,디젤,30,5,0,2,3590,1800
56,현대 그랜져IG 2.2 e-VGT 프리미엄 스페셜,2017,2199,99000,진회색,자동,디젤,44,5,0,1,3700,1799
71,기아 올 뉴 K7 3.3 GDi 노블레스 스페셜,2016,3342,47172,진회색,자동,가솔린,40,5,0,2,3920,1799
77,현대 올 뉴 투싼 2.0 E-VGT 4WD 프리미엄,2015,1995,45242,은색,자동,디젤,38,5,0,4,3100,1799
505,현대 그랜져IG 2.2 e-VGT 프리미엄,2016,2199,106628,흰색,자동,디젤,31,5,0,3,3475,1799
366,현대 그랜져IG 3.0 LPi 모던,2016,2999,83000,검정색,자동,LPG,39,5,0,1,2850,1799
68,기아 K5 2세대 1.7 디젤 SX 노블레스,2016,1685,100000,흰색,자동,디젤,50,5,0,1,2920,1799
26,기아 올 뉴 K3 G1.6 노블레스,2018,1598,22008,흰색,자동,가솔린,43,5,0,1,2199,1799
81,벤츠 E클래스 E220 블루텍 아방가르드,2015,2143,52500,은색,자동,디젤,40,5,0,2,6200,1799
252,현대 그랜져HG 240 모던,2016,2359,48627,진주색,자동,가솔린,34,5,0,2,2988,1790
311,기아 모하비 KV460 4WD,2011,4627,132993,흰색,자동,가솔린,42,7,0,0,4707,1790
326,현대 그랜져HG 하이브리드 2.4 HEV 프리미엄,2014,2359,47452,검정색,자동,가솔린,43,5,0,4,3603,1790
404,기아 모하비 KV300 4WD 상시4WD,2014,2959,143844,검정색,자동,디젤,46,7,0,4,4625,1790
523,현대 뉴 제네시스 G330 모던,2016,3342,134717,검정색,자동,가솔린,0,5,0,5,4650,1790
565,현대 LF쏘나타 하이브리드 2.0 HEV 모던,2016,1999,16139,진회색,자동,가솔린,32,5,0,2,3138,1790
147,현대 그랜져HG 하이브리드 2.4 HEV 프리미엄,2016,2359,62000,검정색,자동,가솔린,39,5,0,8,3709,1790
212,현대 쏘나타 뉴 라이즈 2.0 LPi 모던 장애인용,2018,1999,53786,흰색,자동,LPG,40,5,0,1,2255,1790
221,쉐보레 임팔라 3.6 LTZ,2016,3564,70970,은색,자동,가솔린,21,5,0,0,4191,1790
40,르노삼성 QM6 2.0 dCi 4WD RE 시그니처,2017,1995,78203,회색,자동,디젤,50,5,0,3,3505,1790
52,기아 스포티지 4세대 2.0 디젤 2WD 노블레스,2015,1995,46366,검정색,자동,디젤,38,5,0,0,2601,1790
5,기아 스포티지 4세대 2.0 가솔린 2WD 노블레스,2018,1999,34000,흰색,자동,가솔린,36,5,0,1,2340,1790
4,현대 뉴 제네시스 G330 모던,2015,3342,120000,검정색,자동,가솔린,44,5,0,3,4650,1789
69,기아 더 뉴 K5 2세대 1.7 디젤 노블레스 스페셜,2018,1685,59320,흰색,자동,디젤,43,5,0,1,3092,1780
2,기아 올 뉴 쏘렌토 2.2 디젤 2WD 노블레스 스페셜,2015,2199,67660,검정색,자동,디젤,45,5,0,2,3365,1780
8,기아 올 뉴 쏘렌토 2.0 디젤 2WD 노블레스,2016,1995,100000,진회색,자동,디젤,40,5,0,0,3150,1780
11,현대 더 뉴 맥스크루즈 R2.2 e-VGT 2WD 프레스티지,2016,2199,140000,검정색,자동,디젤,45,6,0,1,3840,1780
11,크라이슬러 더 뉴 300C 3.6 V6,2015,3604,91401,검정색,자동,가솔린,36,5,0,4,4580,1780
11,크라이슬러 더 뉴 300C 3.6 V6,2015,3604,91401,검정색,자동,가솔린,36,5,0,4,4580,1780
216,현대 그랜져IG 3.0 LPi 모던,2017,2999,90000,검정색,자동,LPG,40,5,0,0,2850,1779
65,현대 그랜져IG 3.0 LPi 모던,2017,2999,90000,검정색,자동,LPG,40,5,0,0,2850,1779
3,기아 더 뉴 K5 2세대 1.7 디젤 프레스티지,2018,1685,60000,흰색,자동,디젤,35,5,0,3,2547,1770
66,르노삼성 SM6 1.5 dCi LE,2017,1461,70000,흰색,자동,디젤,61,5,0,0,3010,1770
217,기아 올 뉴 카니발 2.2 디젤 9인승 프레스티지,2016,2199,120000,검정색,자동,디젤,35,9,0,1,3340,1770
66,기아 올 뉴 카니발 2.2 디젤 9인승 프레스티지,2016,2199,120000,검정색,자동,디젤,35,9,0,1,3340,1770
104,현대 뉴 제네시스 G330 모던,2015,3342,96796,검정색,자동,가솔린,29,5,0,0,4650,1760
135,현대 뉴 제네시스 G330 모던,2015,3342,110000,검정색,자동,가솔린,42,5,0,6,4650,1760
7,르노삼성 SM6 1.6 TCe RE,2017,1596,48577,검정색,자동,가솔린,50,5,0,5,3260,1760
199,폭스바겐 페이톤 V6 3.0 TDI,2014,2967,106000,검정색,자동,디젤,39,5,0,0,8440,1750
431,기아 올 뉴 K7 2.4 GDi 프레스티지,2016,2359,78258,검정색,자동,가솔린,30,5,0,1,3090,1750
529,기아 올 뉴 K7 2.2 디젤 프레스티지,2016,2199,82250,검정색,자동,디젤,0,5,0,2,3308,1750
559,BMW 428i 쿠페 M 스포츠,2015,1997,83000,빨간색,자동,가솔린,49,4,0,4,6420,1750
641,기아 더 뉴 카렌스 2.0 LPi 프레스티지,2018,1999,33000,흰색,자동,LPG,29,7,0,0,2184,1750
655,벤츠 C클래스 C220 CDI 아방가르드,2012,2143,34039,은색,자동,디젤,35,5,0,0,5290,1750
283,현대 더 뉴 그랜드스타렉스 밴 3인승 스마트,2018,2497,71990,검정색,자동,디젤,0,3,0,4,2380,1750
44,아우디 Q7 1세대 3.0 TDI 콰트로 다이나믹,2011,2967,181250,검정색,자동,디젤,20,7,0,1,9300,1750
5,기아 K9 3.3 GDI 프레스티지,2013,3342,73000,검정색,자동,가솔린,41,5,0,1,5228,1750
242,기아 K5 하이브리드 2세대 2.0 HEV 노블레스 스페셜,2018,1999,41304,흰색,자동,가솔린,45,5,0,1,3418,1750
354,아우디 A6 4세대 3.0 TDI 콰트로,2012,2967,89500,검정색,자동,디젤,39,5,0,4,6760,1750
89,기아 K5 하이브리드 2세대 2.0 HEV 노블레스 스페셜,2018,1999,41304,흰색,자동,가솔린,45,5,0,1,3418,1750
201,아우디 A6 4세대 3.0 TDI 콰트로,2012,2967,89500,검정색,자동,디젤,39,5,0,4,6760,1750
36,기아 올 뉴 쏘렌토 2.0 디젤 2WD 프레스티지,2014,1995,103377,진회색,자동,디젤,40,5,0,2,2985,1750
513,르노삼성 QM6 2.0 dCi 4WD RE 시그니처,2016,1995,70000,흰색,자동,디젤,52,5,0,3,3505,1749
10,르노삼성 QM6 2.0 dCi 4WD RE 시그니처,2016,1995,70000,흰색,자동,디젤,52,5,0,3,3505,1749
47,아우디 A6 4세대 3.0 TFSI 콰트로,2013,2995,98300,진청색,자동,가솔린,39,5,0,2,6760,1733
403,현대 그랜져HG 240 모던,2015,2359,73025,흰색,자동,가솔린,46,5,0,5,2988,1730
129,기아 올 뉴 K7 2.4 GDi 리미티드 에디션,2017,2359,61301,검정색,자동,가솔린,34,5,0,4,3290,1730
295,현대 싼타페 더 프라임 2.0 디젤 2WD 익스클루시브,2015,1995,114560,흰색,자동,디젤,46,7,0,2,3198,1720
754,현대 쏘나타 뉴 라이즈 하이브리드 2.0 HEV 스마트,2018,1999,58050,검정색,자동,가솔린,32,5,0,2,2984,1720
338,쉐보레 올 뉴 말리부 1.5 터보 LTZ 프리미엄 세이프티,2017,1490,80160,흰색,자동,가솔린,43,5,0,1,3284,1720
62,쌍용 베리 뉴 티볼리 1.5 가솔린 2WD V3,2019,1497,7580,흰색,자동,가솔린,24,5,0,0,2050,1720
425,기아 올 뉴 K7 2.4 GDi 프레스티지,2016,2359,53000,검정색,자동,가솔린,43,5,0,1,3090,1710
639,아우디 A6 4세대 3.0 TFSI 콰트로 LED,2013,2995,124700,검정색,자동,가솔린,44,5,0,2,7390,1700
408,현대 그랜져HG 240 모던 컬렉션,2016,2359,70372,흰색,자동,가솔린,46,5,0,3,3090,1700
13,현대 뉴 제네시스 G330 모던,2016,3342,140485,검정색,자동,가솔린,0,5,0,2,4650,1700
26,현대 더 뉴 그랜드스타렉스 밴 3인승 스마트,2018,2497,106655,진청색,자동,디젤,0,3,0,1,2380,1700
97,현대 아이오닉 하이브리드 N 플러스,2017,1580,35734,흰색,자동,가솔린,0,5,0,0,2768,1700
43,기아 스포티지 4세대 2.0 디젤 2WD 스타일 에디션,2017,1995,49100,청색,자동,디젤,35,5,0,3,2645,1700
42,기아 올 뉴 K3 G1.6 노블레스,2018,1598,36736,흰색,자동,가솔린,46,5,0,0,2199,1700
2,기아 올 뉴 K3 1.6 T-GDI GT 베이직,2019,1591,12310,흰색,자동,가솔린,40,5,0,1,2170,1700
66,현대 아이오닉 하이브리드 N,2016,1580,33415,흰색,자동,가솔린,24,5,0,0,2638,1699
516,쉐보레 올 뉴 말리부 1.5 터보 LTZ,2016,1490,61469,흰색,자동,가솔린,36,5,0,2,2999,1699
528,기아 올 뉴 K7 2.4 GDi 리미티드,2017,2359,119389,검정색,자동,가솔린,32,5,0,2,3290,1699
56,현대 뉴 제네시스 G330 모던,2015,3342,89835,진회색,자동,가솔린,43,5,0,1,4650,1699
22,현대 더 뉴 아반떼AD 1.6 LPI 스마트,2018,1591,17000,흰색,자동,LPG,37,5,0,1,1861,1699
7,현대 더 뉴 아반떼AD 1.6 LPI 스마트,2018,1591,17000,흰색,자동,LPG,37,5,0,1,1861,1699
134,기아 K9 3.3 GDI 이그제큐티브,2014,3342,100000,흰색,자동,가솔린,49,5,0,4,5590,1699
103,기아 K9 3.8 GDI 프레지던트,2012,3778,130406,회색,자동,가솔린,46,5,0,10,8538,1699
24,현대 뉴 에쿠스 VS 380 모던,2013,3778,93168,검정색,자동,가솔린,39,5,0,3,6839,1699
