no,name,year,cc,distance,color,gear,fuel,option,seat,flooding,insurance,release,price
278,제네시스 G70 2.0 T-GDi AWD 슈프림,2018,1998,46918,진회색,자동,가솔린,50,5,0,5,4245,2760
126,제네시스 G70 2.0 T-GDi AWD 슈프림,2018,1998,46918,진회색,자동,가솔린,50,5,0,5,4245,2760
14,기아 스팅어 2.0 T-GDi 플래티넘,2017,1998,66000,흰색,자동,가솔린,48,5,0,2,3780,2750
59,기아 올 뉴 K7 하이브리드 2.4 HEV 노블레스 스페셜,2017,2359,32500,진청색,자동,가솔린,47,5,0,3,4118,2750
166,기아 더 뉴 니로 1.6 GDI HEV 노블레스 스페셜,2019,1580,14155,흰색,자동,가솔린,41,5,0,0,3130,2750
299,기아 스팅어 2.2 디젤 플래티넘,2017,2199,36279,흰색,자동,디젤,54,5,0,0,4030,2750
593,쌍용 G4 렉스턴 2.2 디젤 2WD 럭셔리,2019,2157,22324,은색,자동,디젤,41,5,0,1,3448,2750
57,랜드로버 레인지로버 스포츠 3.0 SDV6 SE L320,2012,2993,154500,검정색,자동,디젤,39,5,0,0,9680,2750
74,현대 그랜져IG 3.0 GDI 익스클루시브,2018,2999,21000,진회색,자동,가솔린,45,5,0,0,3595,2750
286,기아 K5 3세대 G2.0 노블레스,2020,1598,12481,진청색,자동,가솔린,0,5,0,0,2783,2750
12,현대 쏘나타 G2.0 인스퍼레이션 DN8,2019,1999,21415,진회색,자동,가솔린,0,5,0,0,3289,2750
82,현대 벨로스터 N 2.0 T-GDi 퍼포먼스 패키지,2019,1998,9000,하늘색,수동,가솔린,37,5,0,0,3165,2750
14,BMW 5시리즈 528i M 에어로 다이나믹,2015,1997,101459,청색,자동,가솔린,46,5,0,4,6820,2750
29,벤츠 CLA클래스 CLA220 AMG 라인,2018,1991,65137,흰색,자동,가솔린,40,5,0,3,4530,2750
28,지프 랭글러 2.8 루비콘 2도어 JK,2007,2777,168000,진회색,자동,디젤,15,4,0,9,3850,2750
88,기아 더 뉴 K9 3.3 GDI 이그제큐티브,2015,3342,50000,검정색,자동,가솔린,48,5,0,1,5330,2750
185,현대 그랜져IG 2.2 e-VGT 프리미엄,2018,2199,17100,검정색,자동,디젤,50,5,0,0,3515,2750
77,현대 그랜져IG 3.0 GDI 모던 베이직,2018,2999,1892,검정색,자동,가솔린,39,5,0,0,2725,2750
49,현대 베라크루즈 4WD 300VXL 프리미엄,2012,3000,104000,검정색,자동,디젤,44,7,0,2,4564,2750
126,현대 싼타페DM 2.0 VGT 4WD 익스클루시브,2015,1995,8350,흰색,자동,디젤,41,7,0,1,3408,2750
43,현대 아슬란 G330 프리미엄,2015,3342,47126,검정색,자동,가솔린,52,5,0,0,4190,2750
8,현대 아슬란 G330 프리미엄,2015,3342,47126,검정색,자동,가솔린,52,5,0,0,4190,2750
26,기아 올 뉴 카니발 2.2 디젤 9인승 럭셔리,2015,2199,12000,흰색,자동,디젤,25,9,0,0,2990,2730
620,쌍용 렉스턴 스포츠 칸 2.2 디젤 4WD 5링크 프레스티지 스페셜 (20년~현재..,2019,2157,25000,흰색,자동,디젤,26,5,0,0,3219,2720
5,쌍용 렉스턴 스포츠 2.2 디젤 4WD 프레스티지,2018,2157,16500,빨간색,자동,디젤,36,5,0,0,2902,2720
109,기아 더 뉴 쏘렌토 2.2 디젤 2WD 노블레스,2017,2199,14000,진회색,자동,디젤,39,5,0,0,3240,2720
199,쌍용 렉스턴 스포츠 2.2 디젤 4WD 프레스티지,2018,2157,16500,빨간색,자동,디젤,36,5,0,0,2902,2720
382,기아 올 뉴 쏘렌토 2.0 디젤 2WD 노블레스 스페셜,2017,1995,6690,기타색상,자동,디젤,68,5,0,0,3335,2720
337,기아 올 뉴 카니발 2.2 디젤 9인승 노블레스 스페셜,2017,2199,67049,검정색,자동,디젤,50,9,0,1,3885,2710
542,미니 쿠퍼 3세대 1.5 하이트림,2019,1499,5040,파란색,자동,가솔린,29,4,0,0,3830,2710
372,현대 싼타페TM 2.0 T-GDi 4WD 익스클루시브 스페셜,2019,1998,64300,검정색,자동,가솔린,49,5,0,1,3315,2700
420,현대 뉴 제네시스 G330 프리미엄,2014,3342,59454,흰색,자동,가솔린,48,5,0,4,5260,2700
36,쉐보레 더 뉴 카마로 SS 6.2 V8,2017,6162,43000,회색,자동,가솔린,25,4,0,0,5428,2700
109,제네시스 EQ900 3.8 GDi 럭셔리,2016,3778,128948,검정색,자동,가솔린,42,5,0,0,7170,2700
110,제네시스 EQ900 3.8 GDi 럭셔리,2016,3778,129000,검정색,자동,가솔린,40,5,0,0,7170,2700
238,쌍용 G4 렉스턴 2.2 디젤 4WD 프라임,2017,2157,28000,회색,자동,디젤,43,5,0,1,3815,2700
28,기아 올 뉴 카니발 2.2 디젤 9인승 프레스티지,2016,2199,19000,흰색,자동,디젤,43,9,0,1,3340,2700
104,기아 올 뉴 쏘렌토 2.0 디젤 2WD 노블레스,2015,1995,67072,진주색,자동,디젤,45,5,0,0,3135,2700
178,기아 올 뉴 쏘렌토 2.0 디젤 4WD 노블레스 스페셜,2017,1955,22264,검정색,자동,디젤,45,5,0,2,3530,2699
71,제네시스 G80 3.3 GDi AWD 럭셔리,2016,3342,74527,흰색,자동,가솔린,37,5,0,4,4810,2699
281,기아 니로 1.6 GDi PHEV 노블레스,2018,1580,11006,진주색,자동,가솔린,43,5,0,0,3611,2699
328,현대 아슬란 G300 익스클루시브,2016,2999,59000,검정색,자동,가솔린,57,5,0,0,4260,2699
171,르노삼성 SM6 1.6 TCe RE,2017,1596,6500,흰색,자동,가솔린,35,5,0,0,3260,2699
191,기아 더 뉴 카니발 2.2 디젤 9인승 럭셔리,2018,2199,10381,진회색,자동,디젤,23,9,0,0,3150,2690
331,쌍용 G4 렉스턴 2.2 디젤 4WD 마제스티,2017,2157,39824,흰색,자동,디젤,53,5,0,1,4145,2690
369,현대 그랜져IG 2.4 GDI 프리미엄 스페셜,2017,2359,53931,흰색,자동,가솔린,43,5,0,1,3400,2690
546,현대 그랜져IG 2.4 GDI 프리미엄 스페셜,2018,2359,11297,검정색,자동,가솔린,42,5,0,0,3400,2690
569,기아 더 뉴 카니발 2.2 디젤 9인승 프레스티지,2018,2199,45784,흰색,자동,디젤,40,9,0,0,3470,2690
76,현대 싼타페TM 2.2 디젤 2WD 익스클루시브,2018,2199,8637,검정색,자동,디젤,47,5,0,2,3235,2690
140,현대 그랜져IG 하이브리드 2.4 HEV 익스클루시브 스페셜,2017,2359,77000,진회색,자동,가솔린,52,5,0,1,4138,2690
43,현대 뉴 제네시스 G330 프리미엄 AWD,2015,3342,86000,진청색,자동,가솔린,61,5,0,1,5401,2690
97,현대 더 뉴 맥스크루즈 R2.2 e-VGT 2WD 파이니스트 에디션,2017,2199,44650,회색,자동,디젤,43,6,0,1,4210,2690
316,쌍용 렉스턴 스포츠 2.2 디젤 4WD 노블레스,2018,2157,28000,진회색,자동,디젤,33,5,0,2,3238,2690
16,현대 그랜져IG 3.0 GDI 익스클루시브,2017,2999,19537,검정색,자동,가솔린,39,5,0,0,3595,2690
59,르노삼성 QM6 2.0 dCi 4WD RE 시그니처,2018,1995,13457,진회색,자동,디젤,39,5,0,0,3505,2690
26,쌍용 코란도 투리스모 2.0 디젤 4WD 샤토 11인승,2013,1998,60000,은색,자동,디젤,32,11,0,1,4737,2690
54,현대 그랜져HG 220 디젤 프리미엄,2015,2199,85000,검정색,자동,디젤,49,5,0,0,3389,2690
29,현대 더 뉴 맥스크루즈 R2.2 e-VGT 2WD 파이니스트 에디션,2016,2199,40181,청색,자동,디젤,50,6,0,1,4210,2680
193,르노삼성 캡처 1.3 터보 에디션 파리,2020,1332,407,흰색,자동,가솔린,35,5,0,0,2748,2680
642,기아 올 뉴 K7 3.3 GDi 노블레스 스페셜,2017,3342,10000,진주색,자동,가솔린,51,5,0,1,3975,2680
41,제네시스 G80 3.3 GDi 럭셔리,2017,3342,90000,검정색,자동,가솔린,48,5,0,4,4880,2680
269,르노삼성 더 뉴 QM6 1.7 dCi 2WD RE 시그니처,2019,1749,13290,흰색,자동,디젤,42,5,0,0,3319,2680
117,르노삼성 더 뉴 QM6 1.7 dCi 2WD RE 시그니처,2019,1749,13290,흰색,자동,디젤,42,5,0,0,3319,2680
10,현대 싼타페TM 2.0 디젤 4WD 익스클루시브,2018,1995,69246,흰색,자동,디젤,0,5,0,0,3465,2680
163,쉐보레 더 뉴 말리부 2.0 터보 퍼펙트 블랙,2019,1998,30500,검정색,자동,가솔린,47,5,0,1,3279,2680
240,현대 뉴 제네시스 G330 프리미엄,2015,3342,53280,검정색,자동,가솔린,52,5,0,6,5255,2680
22,기아 올 뉴 쏘렌토 2.0 디젤 2WD 노블레스 스페셜,2015,1995,53704,검정색,자동,디젤,47,5,0,0,3320,2680
32,현대 뉴 제네시스 G330 모던,2014,3342,159002,청색,자동,가솔린,34,5,0,0,4650,2680
46,기아 올 뉴 카니발 2.2 디젤 9인승 노블레스,2014,2199,28000,흰색,자동,디젤,47,9,0,2,3630,2680
17,기아 올 뉴 카니발 2.2 디젤 9인승 노블레스,2014,2199,28000,흰색,자동,디젤,47,9,0,2,3630,2680
156,현대 올 뉴 투싼 2.0 E-VGT 2WD 프리미엄,2018,1995,10945,흰색,자동,디젤,36,5,0,0,2847,2670
236,기아 올 뉴 카니발 2.2 디젤 7인승 리무진 프레지던트,2015,2199,36291,흰색,자동,디젤,0,7,0,1,3890,2670
313,현대 뉴 제네시스 G330 프리미엄,2015,3342,46981,검정색,자동,가솔린,52,5,0,2,5255,2670
94,현대 그랜져IG 2.2 e-VGT 프리미엄 스페셜,2017,2199,94897,흰색,자동,디젤,59,5,0,0,3675,2670
39,현대 그랜져IG 2.2 e-VGT 프리미엄 스페셜,2017,2199,94897,흰색,자동,디젤,59,5,0,0,3675,2670
302,쉐보레 볼트 EV 전기 2WD LT 디럭스,2018,0,8658,흰색,자동,전기,33,5,0,0,4658,2670
451,현대 그랜져IG 3.0 GDI 익스클루시브 스페셜,2017,2999,53367,회색,자동,가솔린,45,5,0,1,3900,2669
18,현대 싼타페TM 2.2 디젤 4WD 프레스티지,2018,2199,29794,진회색,자동,디젤,0,5,0,1,3880,2650
58,제네시스 G80 3.3 GDi 럭셔리,2017,3342,98738,검정색,자동,가솔린,0,5,0,4,4810,2650
508,벤츠 CLA클래스 CLA200 d,2016,2143,29158,흰색,자동,디젤,28,5,0,1,4390,2650
637,아우디 A7 1세대 3.0 TFSI 콰트로 엔트리,2012,2995,89000,검정색,자동,가솔린,43,4,0,4,8340,2650
98,현대 뉴 에쿠스 VS 380 익스클루시브,2014,3778,77500,기타색상,자동,가솔린,51,5,0,0,8747,2650
109,캐딜락 올 뉴 SRX 3.0L 프리미엄,2015,2997,39000,진주색,자동,가솔린,43,5,0,0,7050,2650
291,쌍용 G4 렉스턴 2.2 디젤 4WD 유라시아 에디션,2017,2157,58800,검정색,자동,디젤,0,5,0,0,3890,2650
304,랜드로버 레인지로버 이보크 2.2 SD4 프레스티지,2015,2179,126000,흰색,자동,디젤,42,5,0,3,7370,2650
139,쌍용 G4 렉스턴 2.2 디젤 4WD 유라시아 에디션,2017,2157,58800,검정색,자동,디젤,0,5,0,0,3890,2650
151,랜드로버 레인지로버 이보크 2.2 SD4 프레스티지,2015,2179,126000,흰색,자동,디젤,42,5,0,3,7370,2650
33,기아 더 뉴 쏘렌토 2.0 디젤 2WD 노블레스,2017,1995,17700,진회색,자동,디젤,33,5,0,0,3165,2650
7,현대 뉴 제네시스 G330 프리미엄,2015,3342,93767,검정색,자동,가솔린,52,5,0,2,5255,2650
20,기아 모하비 KV460 4WD 최고급형,2009,4627,126000,흰색투톤,자동,가솔린,37,7,0,1,4840,2650
180,현대 맥스크루즈 2.2 e-VGT 2WD 익스클루시브 스페셜,2015,2200,46604,흰색,자동,디젤,45,7,0,1,3798,2650
235,기아 올 뉴 카니발 2.2 디젤 9인승 럭셔리,2014,2199,80000,흰색,자동,디젤,35,9,0,0,2990,2650
87,기아 올 뉴 쏘렌토 2.0 디젤 2WD 노블레스,2015,1995,80000,회색,자동,디젤,46,5,0,5,3150,2649
48,제네시스 G80 3.3 GDi AWD 프리미엄 럭셔리,2016,3342,79000,검정색,자동,가솔린,0,5,0,4,5510,2640
194,현대 더 뉴 그랜드스타렉스 어반 9인승 2WD 익스클루시브,2018,2497,23881,진청색,자동,디젤,24,9,0,1,3015,2640
292,현대 싼타페TM 2.0 디젤 4WD 프리미엄,2018,1995,29105,흰색,자동,디젤,38,5,0,0,3295,2640
274,기아 더 뉴 니로 1.6 GDI HEV 노블레스 스페셜,2019,1580,25000,흰색,자동,가솔린,2,5,0,2,3130,2640
122,기아 더 뉴 니로 1.6 GDI HEV 노블레스 스페셜,2019,1580,25000,흰색,자동,가솔린,2,5,0,2,3130,2640
203,BMW 5시리즈 520d 럭셔리 플러스,2015,1995,84000,검정색,자동,디젤,44,5,0,6,6990,2630
340,재규어 뉴 XF 20d 프레스티지 X260,2017,1999,60000,기타색상,자동,디젤,0,5,0,2,6380,2630
175,재규어 뉴 XF 20d 프레스티지 X260,2017,1999,60000,기타색상,자동,디젤,0,5,0,2,6380,2630
60,쌍용 G4 렉스턴 2.2 디젤 4WD 럭셔리,2018,2157,16000,검정색,자동,디젤,33,5,0,0,3545,2630
73,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 프레스티지,2015,2199,141000,검정색,자동,디젤,38,9,0,2,4985,2630
234,기아 올 뉴 카니발 2.2 디젤 9인승 프레스티지,2015,2199,67600,검정색,자동,디젤,28,9,0,3,3270,2630
2,기아 올 뉴 K7 2.4 GDi 노블레스,2019,2359,15663,검정색,자동,가솔린,49,5,0,0,3329,2620
19,제네시스 G80 3.3 GDi 프리미엄 럭셔리,2016,3342,138154,검정색,자동,가솔린,0,5,0,2,5510,2620
43,인피니티 QX60 3.5 AWD,2014,3498,54000,진회색,자동,가솔린,45,7,0,7,6980,2600
2,현대 그랜져IG 2.4 GDI 프리미엄 스페셜,2017,2359,29000,검정색,자동,가솔린,46,5,0,0,3400,2600
14,아우디 A6 4세대 3.0 TFSI 콰트로,2012,2995,43566,흰색,자동,가솔린,34,5,0,0,6760,2600
27,혼다 올 뉴 CR-V 1.5 터보 4WD 투어링,2017,1498,37000,진회색,자동,가솔린,50,5,0,0,4300,2600
30,BMW 1시리즈 118d M 스포츠 쉐도우 에디션,2018,1995,29000,청색,자동,디젤,29,5,0,1,4410,2600
26,벤츠 C클래스 C200 AMG 라인 (16~18..,2015,2000,100000,검정색,자동,가솔린,39,5,0,2,5680,2600
56,기아 더 뉴 니로 1.6 GDI HEV 프레스티지,2019,1580,6750,진회색,자동,가솔린,38,5,0,0,2708,2600
22,벤츠 GLA200 d 4매틱,2016,2143,30000,진회색,자동,디젤,39,5,0,1,5340,2600
54,벤츠 CLA클래스 CLA45 AMG 4매틱,2014,1991,145000,흰색,자동,가솔린,31,5,0,2,6910,2600
193,현대 벨로스터 N 2.0 T-GDi 퍼포먼스 패키지,2018,1998,31000,하늘색,수동,가솔린,12,5,0,0,3165,2600
99,기아 올 뉴 카니발 2.2 디젤 7인승 리무진 프레지던트,2016,2199,66000,검정색,자동,디젤,44,7,0,2,3890,2600
166,쌍용 뉴 체어맨W CW700 4트로닉 프레스티지,2012,3598,68618,검정색,자동,가솔린,46,5,0,2,7345,2600
220,기아 올 뉴 카니발 2.2 디젤 9인승 럭셔리,2014,2199,29646,진회색,자동,디젤,36,9,0,0,2990,2600
69,기아 K9 3.3 GDI RVIP,2013,3342,87100,검정색,자동,가솔린,40,5,0,1,6280,2600
40,기아 K9 3.3 GDI RVIP,2013,3342,87100,검정색,자동,가솔린,40,5,0,1,6280,2600
61,현대 뉴 에쿠스 VS 380 프리미엄,2014,3778,83053,검정색,자동,가솔린,44,5,0,2,7746,2599
500,기아 스팅어 2.2 디젤 AWD 플래티넘,2017,2199,110000,흰색,자동,디젤,33,5,0,0,4280,2599
94,제네시스 G80 3.3 GDi AWD 프리미엄 럭셔리,2017,3342,89000,진회색,자동,가솔린,0,5,0,4,5510,2599
95,제네시스 G80 3.3 GDi 프리미엄 럭셔리,2017,3342,98743,진회색,자동,가솔린,0,5,0,1,5510,2599
20,기아 올 뉴 카니발 2.2 디젤 9인승 노블레스,2016,2199,71610,진주색,자동,디젤,41,9,0,1,3630,2599
6,기아 니로 1.6 GDi HEV 노블레스,2016,1580,2300,기타색상,자동,가솔린,36,5,0,0,2898,2599
384,기아 올 뉴 카니발 2.2 디젤 9인승 럭셔리,2015,2199,57624,진주색,자동,디젤,33,9,0,0,2990,2599
74,제네시스 EQ900 3.8 GDi 럭셔리,2016,3778,164919,진회색,자동,가솔린,45,5,0,3,7170,2590
200,지프 올 뉴 컴패스 2.4 론지튜드,2019,2360,25500,흰색,자동,가솔린,27,5,0,0,3990,2590
399,현대 더 뉴 그랜드스타렉스 어반 9인승 2WD 익스클루시브,2018,2497,9506,흰색,자동,디젤,34,9,0,0,3015,2590
443,기아 스팅어 3.3 T-GDi AWD GT,2017,3342,94632,검정색,자동,가솔린,37,5,0,3,5110,2590
512,기아 올 뉴 K7 3.3 GDi 노블레스 스페셜,2017,3342,44236,검정색,자동,가솔린,50,5,0,1,3975,2590
626,현대 뉴 제네시스 G380 익스클루시브,2015,3778,40000,검정색,자동,가솔린,43,5,0,1,5463,2590
36,쌍용 G4 렉스턴 2.2 디젤 4WD 유라시아 에디션,2017,2157,43484,청색,자동,디젤,43,5,0,2,3890,2590
139,벤츠 GLA200 d,2016,2143,57169,검정색,자동,디젤,0,5,0,2,5010,2590
1,기아 올 뉴 카니발 2.2 디젤 7인승 리무진 프레지던트,2015,2199,66589,흰색,자동,디젤,48,7,0,1,3890,2590
332,기아 올 뉴 쏘렌토 2.0 디젤 2WD 노블레스 스페셜,2017,1995,24650,검정색,자동,디젤,43,5,0,1,3335,2590
383,쌍용 렉스턴 스포츠 2.2 디젤 4WD 어드벤처,2018,2157,19210,진회색,자동,디젤,24,5,0,0,2766,2590
123,현대 더 뉴 맥스크루즈 R2.2 e-VGT 2WD 익스클루시브,2017,2199,34451,진청색,자동,디젤,36,6,0,0,3440,2590
3,현대 더 뉴 맥스크루즈 R2.2 e-VGT 2WD 익스클루시브,2017,2199,34451,진청색,자동,디젤,36,6,0,0,3440,2590
49,기아 더 뉴 K7 2.4 GDI 프레스티지 스페셜,2013,2359,29000,검정색,자동,가솔린,36,5,0,2,3141,2590
11,현대 맥스크루즈 3.3 GDI 4WD 익스클루시브 스페셜,2015,3300,45300,베이지색,자동,가솔린,53,6,0,0,3802,2590
25,기아 올 뉴 쏘렌토 2.0 디젤 4WD 노블레스,2015,1995,57000,검정색,자동,디젤,45,5,0,2,3345,2590
47,현대 그랜져IG 3.0 GDI 익스클루시브,2018,2999,15000,진회색,자동,가솔린,0,5,0,2,3595,2580
6,기아 더 뉴 니로 1.6 GDI HEV 노블레스,2020,1580,12650,진청색,자동,가솔린,43,5,0,2,2927,2580
231,제네시스 EQ900 3.8 GDi 럭셔리,2016,3778,180000,검정색,자동,가솔린,45,5,0,0,7170,2580
79,제네시스 EQ900 3.8 GDi 럭셔리,2016,3778,180000,검정색,자동,가솔린,45,5,0,0,7170,2580
20,벤츠 C클래스 C220 d 아방가르드,2015,2143,93917,흰색,자동,디젤,40,5,0,6,5750,2570
197,현대 벨로스터 2.0 T-GDi 퍼포먼스 패키지,2018,1998,22001,진회색,수동,가솔린,32,5,0,1,3165,2570
64,기아 올 뉴 카니발 2.2 디젤 9인승 노블레스,2014,2199,61000,검정색,자동,디젤,42,9,0,1,3630,2570
29,기아 K9 3.3 GDI 노블레스 스페셜,2012,3342,131289,검정색,자동,가솔린,43,5,0,5,6400,2570
448,현대 싼타페TM 2.0 디젤 2WD 프레스티지,2018,1995,61514,은색,자동,디젤,49,5,0,2,3524,2569
346,기아 올 뉴 카니발 2.2 디젤 9인승 노블레스,2016,2199,46484,진회색,자동,디젤,50,9,0,2,3630,2560
18,현대 싼타페DM 2.0 VGT 4WD 프리미엄,2014,1995,38800,흰색,자동,디젤,37,7,0,0,3195,2560
143,아우디 A8 3세대 4.2 TDI 콰트로 LWB,2012,4134,178000,검정색,자동,디젤,58,4,0,6,17320,2550
187,현대 더 뉴 맥스크루즈 R2.2 e-VGT 4WD 프레스티지,2015,3342,36000,흰색,자동,디젤,49,7,0,2,4113,2550
342,기아 더 뉴 니로 1.6 GDI HEV 프레스티지,2019,1580,13857,흰색,자동,가솔린,42,5,0,1,2708,2550
365,현대 더 뉴 그랜드스타렉스 어반 9인승 2WD 익스클루시브,2018,2497,41002,검정색,자동,디젤,38,9,0,1,3015,2550
699,BMW 5시리즈 520d M 에어로다이나믹,2016,1995,47923,은색,자동,디젤,46,5,0,1,6330,2550
222,제네시스 G80 3.3 GDi AWD 프리미엄 럭셔리,2017,3342,100500,검정색,자동,가솔린,0,5,0,1,5510,2550
136,쌍용 뷰티풀 코란도 1.5 가솔린 2WD C7,2020,1497,3400,흰색,자동,가솔린,48,5,0,0,2807,2550
100,기아 스포티지 더 볼드 2.0 디젤 2WD 인텔리전트,2019,1995,26000,흰색투톤,자동,디젤,52,5,0,0,3038,2550
147,기아 올 뉴 카니발 2.2 디젤 9인승 노블레스,2017,2199,80000,흰색,자동,디젤,39,9,0,0,3725,2550
110,기아 올 뉴 카니발 2.2 디젤 7인승 리무진 VIP,2016,2199,54962,검정색,자동,디젤,32,7,0,2,3555,2550
386,기아 K9 3.8 GDI 프레지던트,2013,3778,120152,검정색,자동,가솔린,56,5,0,6,8538,2550
53,현대 뉴 에쿠스 VS 380 모던,2014,3778,118440,검정색,자동,가솔린,46,5,0,0,6783,2550
246,현대 뉴 에쿠스 VS 380 럭셔리,2012,3778,74387,검정색,자동,가솔린,42,5,0,4,6622,2550
32,기아 올 뉴 카니발 2.2 디젤 9인승 프레스티지,2015,2199,59941,검정색,자동,디젤,39,9,0,0,3270,2550
379,현대 쏘나타 뉴 라이즈 2.0 T-GDi 익스클루시브,2018,1998,10000,청색,자동,가솔린,47,5,0,2,3293,2540
1,현대 베라크루즈 4WD 300VX 프리미엄,2013,2959,96900,은색,자동,디젤,29,7,0,2,4461,2540
288,기아 셀토스 1.6 터보 2WD 노블레스,2019,1591,14959,검정색,자동,가솔린,52,5,0,0,2490,2530
47,쌍용 뷰티풀 코란도 1.5 가솔린 4WD C7,2019,1497,2400,청색,자동,가솔린,50,5,0,1,3021,2530
53,현대 쏘나타 G2.0 프리미엄 패밀리 DN8,2019,1999,8000,회색,자동,가솔린,48,5,0,0,2798,2530
99,기아 더 뉴 쏘렌토 2.2 디젤 4WD 프레스티지,2017,2199,22700,진회색,자동,디젤,45,5,0,1,3270,2530
5,기아 K9 3.8 GDI 노블레스,2014,3778,54140,검정색,자동,가솔린,43,5,0,0,6260,2530
221,제네시스 G80 3.8 GDi AWD 프레스티지,2016,3778,93600,진회색,자동,가솔린,0,5,0,1,6170,2520
37,기아 올 뉴 카니발 2.2 디젤 9인승 하이리무진 프레스티지,2015,2199,112662,검정색,자동,디젤,35,9,0,4,4985,2520
60,현대 싼타페TM 2.0 디젤 2WD 프리미엄,2018,1995,20250,흰색,자동,디젤,40,5,0,0,2950,2520
280,쌍용 뉴 체어맨W V8 5000 서밋,2014,4966,155000,검정색,자동,가솔린,46,4,0,0,11328,2520
421,현대 뉴 제네시스 G380 익스클루시브 AWD,2015,3778,65000,진회색,자동,가솔린,62,5,0,4,5605,2510
413,현대 뉴 에쿠스 VS 380 익스클루시브,2013,3778,82159,흰색,자동,가솔린,57,5,0,15,8897,2500
417,현대 그랜져IG 3.0 LPi 프리미엄 스페셜,2017,2999,81129,흰색,자동,LPG,47,5,0,0,3170,2500
428,BMW 3시리즈 320d ED 에디션,2015,1995,32000,흰색,자동,디젤,28,5,0,0,4510,2500
10,기아 더 뉴 모하비 3.0 디젤 4WD VIP,2016,2959,60000,진회색,자동,디젤,36,7,0,5,4251,2500
53,르노삼성 더 뉴 QM6 2.0 LPe 2WD RE,2019,1998,22605,검정투톤,자동,LPG,42,5,0,1,2769,2500
